Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
91fc86fc-2531-8190-9a43-7cbb61a6bb19,2008-12-29,,999-51-6622,S99954322,,,Almeta56,Serafina151,Hahn503,,,,white,nonhispanic,F,San Jose  California  US,937 Moore Trafficway Apt 97,Fountain Valley,California,Orange County,6059,92708,33.67135601989684,-117.92613046499683,98906.35,102752.16,121611
646c0130-a809-04e4-a8a8-4df438f999ea,2016-06-01,,999-57-9571,,,,Vikki110,Shenita872,Bashirian201,,,,white,nonhispanic,F,Huntington Beach  California  US,174 Bernhard Esplanade,Los Angeles,California,Los Angeles County,6037,90068,34.29508746208422,-118.26140436034568,1300.00,38157.84,14610
4ed1db76-5b04-8111-9a1a-1045ffc2c293,1979-06-19,,999-97-2124,S99995967,X68072531X,Mr.,Hector463,Chase54,Baumbach677,,,S,black,nonhispanic,M,Torrance  California  US,521 Buckridge Row,Newark,California,Alameda County,6001,94560,37.457421652035244,-122.06092543725704,288942.71,1184588.01,144561
aba633a4-8824-4f5c-bd43-6aa590f7ea7b,1969-03-03,,999-42-9089,S99926872,X72133819X,Mrs.,Betsy439,,Walker122,,Kub800,M,white,nonhispanic,F,Moscow  Moscow  RU,267 Lehner Junction Unit 41,Poway,California,San Diego County,6073,92025,32.9862652291569,-117.10416185498681,412522.27,1051096.23,151131
b3b25724-91ae-436c-8794-f16922de2bed,1956-06-27,2021-08-09,999-63-8054,S99944541,X55768949X,Mrs.,Tamisha203,Maxine796,Flatley871,,Bailey598,M,white,nonhispanic,F,Willowbrook  California  US,969 Kshlerin Viaduct Unit 77,Clovis,California,Fresno County,6019,93727,36.71124469787746,-119.6493453996612,19868.37,1928922.80,20337
f9d3d1b1-2ff7-3780-36b8-e4e3e1c60e9e,2017-12-16,,999-38-6594,,,,Lenora887,Jessica140,Kris249,,,,black,nonhispanic,F,Norwalk  California  US,263 Kiehn Port,Pittsburg,California,Contra Costa County,6013,94509,38.01607711169382,-121.8904160492294,13152.70,663.08,63921
84c545d4-b38e-22bc-6fe7-582f3bca7f6c,1969-06-24,,999-97-6459,S99989056,X41004661X,Mrs.,Laree109,Kathe603,Cassin499,,Russel238,M,asian,nonhispanic,F,Laguna Niguel  California  US,391 Crooks Annex,Brea,California,Orange County,6059,92835,33.94393610793108,-117.88446444808142,326188.16,1110638.26,121849
4f5bd738-a4f0-5484-d7ba-2950bf3155b6,1982-06-07,,999-11-3818,S99974588,X81921175X,Mrs.,Renae431,Simonne139,Green467,,Kunze215,D,white,nonhispanic,F,Oceanside  California  US,893 Hane Green Unit 25,San Jose,California,Santa Clara County,6085,95118,37.35270247128977,-121.88444208136728,1138305.14,1284282.85,48116
0dbfad2d-61c2-d043-0df9-404084ef97d0,2006-12-15,,999-64-7873,S99965976,,Mr.,Kip442,Erin498,Schuster709,,,,white,hispanic,M,Anaheim  California  US,474 McLaughlin Plaza Unit 96,Stockton,California,San Joaquin County,6077,95219,37.98547091650777,-121.35181831188483,4083.26,68626.69,29828
589aa64f-4f31-877d-30b8-70054b020f9f,1989-10-09,,999-10-3070,S99972394,X66169379X,Mr.,Bo157,Dante562,Schmeler639,,,S,white,nonhispanic,M,Sacramento  California  US,596 Romaguera Grove Suite 58,San Fernando,California,Los Angeles County,6037,91340,34.26711386009717,-118.45530436382346,7069.93,124378.03,11693
2af31928-3d3b-c88d-109c-7aa6498a3d28,1956-10-23,2022-01-11,999-25-4103,S99913369,X63536801X,Mrs.,Marta91,,Moreno82,,Marrero674,M,white,hispanic,F,Juarez  Chihuahua  MX,960 Rempel Lane,Inglewood,California,Los Angeles County,6037,90302,33.93878696394916,-118.36856669901353,25418.11,1225212.87,6170
863c9578-c786-ac9a-f051-fdbfb392322b,1969-06-20,2023-12-02,999-70-9968,S99946393,X34762599X,Mr.,Myron933,,Upton904,,,M,white,hispanic,M,San Diego  California  US,620 Schaefer Spur,Prunedale,California,Monterey County,6053,93907,36.741414771416025,-121.6364302251105,244387.87,708833.79,182797
c1ac5e75-7977-c38d-9feb-93c0ff46f65b,1969-09-23,,999-66-4960,S99927274,X55663439X,Mr.,Ernesto186,Jesús825,Esquibel766,,,M,white,hispanic,M,Bogota  Bogota  CO,666 Mitchell Flat,La Puente,California,Los Angeles County,6037,91746,34.00227273214473,-117.88774829498216,282435.60,0.00,91776
5ccd1120-9949-cd47-9bfe-0a5b9c5314c2,1956-06-27,,999-37-2127,S99966157,X43598986X,Ms.,Martine382,Lorita217,Larkin917,,,S,white,nonhispanic,F,Dublin  California  US,997 Schaefer Crossroad,Clovis,California,Fresno County,6039,93626,36.822525378402815,-119.66364900867003,18560.45,1497236.77,20337
e7b0e3c4-dba4-a3a4-9264-c3625f9b8163,1958-04-05,,999-30-8004,S99920618,X27029792X,Ms.,Michiko564,Chau65,Mertz280,,,S,white,hispanic,F,Santa Ana  California  US,273 Ankunding Flat Unit 0,San Rafael,California,Marin County,6041,94964,38.039126013526996,-122.47974164437468,176157.28,1289982.56,27380
96a7d144-b1d8-8547-f668-32395d6f44ab,2003-12-16,,999-46-7482,S99987813,X86165141X,Mr.,Elvis145,Tyrell880,Schamberger479,,,,black,hispanic,M,La Mirada  California  US,1087 Rice Street Unit 71,Long Beach,California,Los Angeles County,6037,90755,33.859345634595286,-118.15245646226562,15182.21,57372.04,34500
c1fd0a3a-ca0b-d96e-5c13-5f9de510de00,2009-07-30,,999-82-8955,S99971049,,,Emogene884,Erminia669,Sauer652,,,,white,nonhispanic,F,Ontario  California  US,396 Gerhold Ranch,Scotts Valley,California,Santa Cruz County,6087,95060,37.01768082568034,-122.14381057499486,16332.45,953600.21,42602
84ccc77b-59e3-6323-98e3-a0429bda393a,1975-06-29,,999-29-1351,S99959385,X66546924X,Mr.,Dirk334,Randell912,D'Amore443,,,M,white,nonhispanic,M,Downey  California  US,1085 Abbott Bay Suite 81,Dana Point,California,Orange County,6059,92624,33.57124156712452,-117.74477150733047,113487.02,1059199.21,38996
a77176cb-d92e-2556-da95-5b0400d0e1b2,2013-11-12,,999-59-2650,,,,Josef103,Adam631,Hegmann834,,,,white,nonhispanic,M,Hawthorne  California  US,137 Gottlieb Overpass,Concord,California,Contra Costa County,6013,94518,37.99099277723096,-121.92935981437682,1850.00,45560.83,42032
afd4de10-0e3e-b78d-77fe-8f1985124daa,2023-02-13,,999-97-8904,,,,Ramiro608,,Garay400,,,,white,hispanic,M,Caracas  Capital District  VE,773 Romaguera Gardens Suite 16,Huntington Beach,California,Orange County,6059,92648,33.72241735941172,-118.03021229979488,13184.05,2416.27,181075
c300b135-0605-8485-330c-8baedd7711ab,1984-12-11,,999-41-1159,S99965698,X89833000X,Mrs.,Annalisa973,,Langworth352,,Blick895,M,white,nonhispanic,F,Pasadena  California  US,324 White Center Apt 53,Elk Grove,California,Sacramento County,6067,95829,38.46610818213005,-121.34099802079483,238552.07,899649.17,198860
03f39be7-4877-168f-60d3-4377b01332e3,1988-06-04,,999-30-1031,S99940258,X4198685X,Ms.,Iluminada398,Eneida722,McLaughlin530,,,S,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,437 Stoltenberg Glen Suite 73,Santa Ana,California,Orange County,6059,92704,33.77872480834452,-117.84414569691728,10102.47,974068.83,14711
28760434-4912-aa64-72b6-80a8048ad94e,1969-06-20,,999-47-2138,S99910923,X15147293X,Mr.,Branden904,Rayford811,Konopelski743,,,S,white,hispanic,M,Los Angeles  California  US,664 Hagenes Grove Unit 96,Prunedale,California,Monterey County,6053,93907,36.80667375186056,-121.62877173293265,171497.76,56890.47,182797
0b6554e6-87d4-88d7-ed41-46024cba6057,2001-08-21,,999-94-6486,S99970258,X4828498X,Mr.,August363,Murray856,Ratke343,,,,white,hispanic,M,South San Jose Hills  California  US,769 Kessler Crossing Suite 16,Bakersfield,California,Kern County,6029,93304,35.2250017558995,-119.22358058659078,373681.91,127828.30,99799
296b7096-19d5-0d1e-8f63-86f06838646e,1989-12-17,,999-36-7601,S99989975,X70385571X,Mrs.,Gabriela205,Maricarmen445,Solís294,,Arias66,D,white,hispanic,F,San Juan  Puerto Rico  PR,426 Rohan Hollow Apt 72,Seaside,California,Monterey County,6053,93940,36.57324701748397,-121.83514652389125,14511.29,2128684.98,15123
cf2004a2-7a4d-3178-9082-f52076e93036,1922-07-25,1973-11-24,999-23-9798,S99946939,X39249299X,Mr.,Tyler508,,Waelchi213,,,S,white,nonhispanic,M,San Diego  California  US,392 Wehner Stravenue Unit 86,Los Angeles,California,Los Angeles County,6037,91436,34.079268846048784,-118.21800222960421,9549.75,177326.58,1916
839a9739-60f0-a376-1567-9a2fa6a7eb59,1971-10-12,,999-64-4672,S99993709,X36280336X,Mr.,Jarred626,Eldon28,Lindgren255,,,M,white,nonhispanic,M,Santa Rosa  California  US,214 Cruickshank Heights Suite 47,Alamo,California,Contra Costa County,6013,94507,37.89427811248852,-122.03364232716056,255640.76,76366.04,110550
f013165a-b2b3-6627-bcf1-6910a52d2096,1949-10-23,,999-42-5671,S99942435,X5692088X,Mr.,Jaime666,Ramiro608,Merino448,,,D,white,hispanic,M,Santo Domingo  National District  DO,481 Hagenes Esplanade,Burbank,California,Los Angeles County,6037,91506,34.19703032204108,-118.24119469968649,58139.12,266692.68,73530
41b0fc52-3b7b-b700-b2bb-ba82228315d9,2001-12-22,,999-18-7140,S99973543,X63209266X,Ms.,Bernice532,Demetrius568,Bartell116,,,,white,nonhispanic,F,Santa Ana  California  US,449 Friesen Neck Suite 67,San Diego,California,San Diego County,6073,92121,32.813002873643924,-117.08921852049139,670841.67,466641.31,98031
c513ba9b-74ec-ddc1-e62f-4cccdd38f209,2010-07-11,,999-72-9775,,,,Luis923,Luis923,Irizarry542,,,,white,hispanic,M,Lima  Lima Province  PE,470 O'Kon Park Suite 13,Walnut Park,California,Los Angeles County,6037,90255,33.99388036195479,-118.2097852544153,2382.78,36565.01,22223
a45e44b8-f442-9063-b3b7-2c3e7e375842,2024-09-22,,999-41-3665,,,,Shayna64,Livia401,Schulist381,,,,white,nonhispanic,F,San Bernardino  California  US,176 O'Keefe Row,Atwater,California,Merced County,6047,95388,37.45523084187513,-120.58908705061516,400.00,6982.28,27831
67f2402e-77c2-5966-f41b-262250591976,1998-07-06,,999-20-5660,S99914297,X37419662X,Ms.,Suzi977,Cordia574,Metz686,,,,white,nonhispanic,F,Anaheim  California  US,272 Balistreri Annex,Sacramento,California,Sacramento County,6067,95835,38.60993128661596,-121.44726757123286,149340.21,375086.49,49351
553d9e1d-78b8-f091-ccc3-c1c383a7d9c7,2001-04-27,,999-98-4921,S99959162,X24269755X,Ms.,Graciela518,Susana117,Archuleta517,,,,white,hispanic,F,Santiago  Santiago Province  CL,424 Ritchie Forge Suite 62,Atwater,California,Merced County,6047,95301,37.384123133212825,-120.59511640311523,32112.47,381412.29,28541
6a389217-f529-5be7-9d14-cf625caa3aec,2012-07-10,,999-65-5057,,,,Mistie167,Jacinta658,Kuvalis369,,,,native,hispanic,F,Lincoln  California  US,698 O'Conner Ferry,Midway City,California,Orange County,6059,92655,33.78072589519224,-118.02892334541473,49430.74,21216.61,146699
c4f4148e-67e2-68e9-b936-d3e0b0b5d657,2004-11-07,,999-12-9340,S99934352,X1711111X,Ms.,Maricarmen445,,Montaño969,,,,white,hispanic,F,San Salvador  El Salvador  SV,499 Beier Walk,Fountain Valley,California,Orange County,6059,92704,33.72693846804622,-117.968243592895,4150.00,185220.84,9029
46a6fb16-f676-dfd1-1d77-7bed9d655f70,1993-05-31,,999-23-1674,S99919934,X30558752X,Mr.,Alex454,Monroe732,Labadie908,,,M,white,nonhispanic,M,Apple Valley  California  US,752 Moore Glen,Tracy,California,San Joaquin County,6077,95304,37.708199414526554,-121.51555272067081,186479.51,89100.28,95660
ded81ed1-3ff1-e556-9995-537b0477cff8,1976-11-11,,999-54-8191,S99989730,X51814644X,Mrs.,Elwanda490,Brandy18,Schmitt836,,Von197,M,asian,nonhispanic,F,Carson  California  US,789 Kirlin Forge,Ashland,California,Alameda County,,00000,37.705169292387545,-122.0958999990541,11622.16,737552.32,10101
4edef59f-b902-0574-5853-a3e11dfaac98,1922-07-25,1970-10-18,999-64-8122,S99933237,X40624517X,Mr.,Oren284,,Kiehn525,,,M,white,nonhispanic,M,North Auburn  California  US,650 Lesch Harbor Apt 56,Los Angeles,California,Los Angeles County,6037,90059,34.293746168344285,-118.38597774631484,14365.50,289882.17,1916
67458ccf-da08-1dc2-efc2-1e6a8a3ddc7d,1965-08-03,,999-36-6849,S99939383,X65605298X,Mrs.,Johnna810,Gayla444,Daniel959,,Trantow673,M,asian,nonhispanic,F,San Jose  California  US,865 Roberts Approach Unit 34,Santa Monica,California,Los Angeles County,6037,90401,33.94570483141705,-118.45918130320536,25171.72,942726.74,22222
92818d76-1b42-ee68-5f05-1885a8749fce,2014-04-17,,999-90-5878,,,,Luciano237,Errol226,Corkery305,,,,black,nonhispanic,M,San Jose  California  US,777 Jast Hollow,Concord,California,Contra Costa County,6013,94520,37.87907573203755,-122.09758361693756,23511.68,47640.43,115032
b67b4f93-2653-4ba3-9a18-3b141a4bf8da,2021-03-03,,999-68-6362,,,,Erlinda993,,Klein929,,,,asian,nonhispanic,F,Aliso Viejo  California  US,1013 Mayer Frontage road,Vacaville,California,Solano County,6095,95687,38.36574942854383,-121.95502180240864,13536.93,0.00,221803
4e820b01-bdff-1f6e-5c08-9c5394d1dbaf,1961-02-12,,999-36-7301,S99981459,X53730970X,Mr.,Pasquale620,Jonas187,Cummings51,,,S,white,nonhispanic,M,Woodland  California  US,1055 Cummings Boulevard Unit 60,Norco,California,Riverside County,6065,92860,33.88419365814494,-117.53032109917831,118691.39,209063.95,25621
9fe696a3-dcf8-b746-06d8-20601bad9b21,1998-06-13,,999-22-4037,S99988873,X16162785X,Mr.,Marco Antonio298,Fernando603,Flores439,,,,white,hispanic,M,Gaudalajara  Jalisco  MX,297 Kling Bay,Chino,California,San Bernardino County,6071,91709,33.96578267410971,-117.61245850460675,61575.62,20231.02,60673
63da077f-1b8e-114b-aa2c-9745288e1af2,1922-07-25,1986-08-18,999-64-2134,S99941435,X85485416X,Mr.,Shirley182,Bryan958,Kuvalis369,,,M,white,nonhispanic,M,Murrieta  California  US,567 Harvey Green Unit 0,Los Angeles,California,Los Angeles County,6037,91608,34.27165877494141,-118.48202377409406,11731.26,402535.70,1916
8feeefda-d214-4cd8-2579-3ca1e813ffc6,2005-11-04,,999-13-7971,S99932234,X68496916X,Ms.,Clyde817,,O'Keefe54,,,,black,nonhispanic,F,San Diego  California  US,263 Waters Road Suite 95,Compton,California,Los Angeles County,6037,90059,33.87830033873498,-118.23626040734732,4334.05,87413.85,7308
548174da-5e35-d0e7-4f3d-167035d1cdf6,2006-03-15,,999-27-3532,S99923008,X31307295X,Mr.,Josue598,Laverne101,Bins636,,,,asian,nonhispanic,M,Incheon  Incheon  KR,305 Towne Dam Apt 96,Sacramento,California,Sacramento County,6067,95817,38.54102920906769,-121.46317491994306,7693.71,83758.18,32032
51a79caa-31e8-d2ee-f495-251cc3ebd903,1931-02-20,,999-44-7649,S99948659,X42995372X,Mr.,Hector463,Russel238,Lindgren255,,,M,white,nonhispanic,M,Eucalyptus Hills  California  US,111 Wilderman Gateway Unit 0,Pine Mountain Lake,California,Tuolumne County,,00000,37.87450753809274,-120.21868939583683,500603.64,2877274.76,47437
1f46009a-b6a4-58a4-9a53-f821152f4eca,2014-08-27,,999-37-7958,,,,Bradley693,Rodrigo242,O'Conner199,,,,white,hispanic,M,Occidental  California  US,1051 Yundt Gardens,Hawthorne,California,Los Angeles County,6037,90303,33.887947111712116,-118.31969328292324,1793.13,36033.36,22806
0c95257e-6179-81b1-819f-ea00ea9f71fe,1957-06-18,2012-12-31,999-57-2995,S99957110,X27306420X,Mrs.,Manuela585,Gabriela205,Lebrón484,,Cepeda588,M,asian,hispanic,F,Caracas  Capital District  VE,208 Crona Haven Suite 14,Yorba Linda,California,Orange County,6059,92808,33.81756579050424,-117.69237721611147,934823.82,181332.98,92660
322c0eb9-d38b-9f67-b46f-151abee6d739,2000-04-26,,999-73-9917,S99994885,X14909X,Ms.,Anita473,,Varela93,,,,white,hispanic,F,Marigot  Saint Andrew Parish  DM,531 Ferry Drive Apt 66,Modesto,California,Stanislaus County,6099,95319,37.694215166657,-120.93693954387982,30157.77,1222982.25,184323
2d7ead2e-aade-dc29-039b-3f8fd5b535b7,1969-04-22,,999-94-8063,S99947189,X40604199X,Mr.,Rupert654,Wilbur107,Koch169,,,D,white,nonhispanic,M,Costa Mesa  California  US,352 Cormier Neck,Sunnyvale,California,Santa Clara County,6085,94024,37.33132011444384,-122.00103447057623,691500.68,840979.12,103000
d662556b-3789-13a3-7167-7df99047e32e,1956-10-23,1999-05-30,999-29-2550,S99953814,X42038404X,Mrs.,Caridad510,,Nazario58,,Tejada731,M,white,hispanic,F,Santo Domingo  National District  DO,458 Farrell Lane Unit 89,Inglewood,California,Los Angeles County,6037,90303,33.88836967559633,-118.28557908953488,242761.41,1165229.39,6170
f347d0e3-e225-81c6-ab09-59e71c34e612,1963-01-17,,999-37-7116,S99994994,X45393885X,Mrs.,Joelle163,,Waelchi213,,Leuschke194,M,white,nonhispanic,F,Modesto  California  US,760 Lakin Bypass,Fairfield,California,Solano County,6095,95687,38.35982492523033,-121.89609618027713,15637.96,865834.74,8556
9e61c17f-aa77-0def-ca96-784e2ed67f84,1958-05-17,,999-39-3838,S99948489,X57064530X,Mr.,August363,Nathaniel596,Waelchi213,,,M,black,hispanic,M,Los Angeles  California  US,292 Treutel Track Unit 45,Stockton,California,San Joaquin County,6077,95207,37.90022022087225,-121.19162963459033,168369.31,244217.27,27456
ebc56bc1-8952-9096-8f56-089cdc5404eb,1957-06-18,,999-75-3098,S99970379,X50798085X,Mrs.,Luz785,Cristina921,Bravo546,,Botello137,M,asian,hispanic,F,Gaudalajara  Jalisco  MX,860 Cronin Spur,Yorba Linda,California,Orange County,6059,92808,33.88532651938277,-117.7749870997639,943440.70,231851.94,92660
025c9fad-7fa1-923c-2d8d-bcd86be481ef,2002-11-07,,999-96-7232,S99958111,X74929775X,Mr.,Jesse626,Burt293,Hagenes547,,,,white,nonhispanic,M,Modesto  California  US,793 Will Wall Apt 26,Ontario,California,San Bernardino County,6071,91762,34.113644266323206,-117.56628186331969,75366.57,6547.11,130105
92b0cc78-782a-d6bc-a162-ebba0ec1e333,1988-01-22,,999-58-6995,S99960120,X84711491X,Mr.,Jere230,Corey514,Reichert620,,,M,white,hispanic,M,Fontana  California  US,208 Legros Trailer Unit 3,Downey,California,Los Angeles County,6037,90650,33.920509780289606,-118.15313194763027,129802.96,84114.79,129448
fef45438-278c-b362-a127-8f803b1c6db7,1979-06-29,,999-63-3608,S99997200,X4207326X,Mr.,Adan632,Stanley702,Weimann465,,,M,black,nonhispanic,M,Lockeford  California  US,381 Stark Boulevard,Oceanside,California,San Diego County,6073,92057,33.19779208132896,-117.41438927014958,10649.64,198578.36,11114
a94042f3-d825-75c7-149a-4644b5681ba2,1955-02-21,2025-04-17,999-55-8889,S99979683,X41203315X,Mr.,Valentin929,Antonio44,Waters156,PhD,,M,white,nonhispanic,M,Los Angeles  California  US,801 Cole Crossroad Suite 4,West Covina,California,Los Angeles County,6037,91791,34.03156226463147,-117.83226160367023,870771.38,693666.67,92672
b3520361-de6e-8856-d7d5-18ea4ef6a151,2023-03-12,,999-50-2205,,,,Agustin437,Noah480,Torp761,,,,white,nonhispanic,M,East Hemet  California  US,348 Pagac Park,Kelseyville,California,Lake County,6033,95451,38.95918574060412,-122.74928899910564,562.00,16533.59,13657
60d9ac08-7fe3-a39e-9956-6ac5c4003bcc,1999-12-27,,999-92-1748,S99997040,X18458787X,Mr.,Horacio317,Rodolfo763,Ritchie586,,,,white,nonhispanic,M,Oakland  California  US,1096 Wunsch Byway,Pomona,California,Los Angeles County,6037,91766,34.01313678904022,-117.74443244474315,28641.11,102003.93,29590
3e6d77ad-f2cc-961a-31d9-893b4710f981,1972-07-15,,999-99-8978,S99952846,X13758689X,Mrs.,Laveta191,,Donnelly343,,Cassin499,D,white,nonhispanic,F,Winton  California  US,117 Hills Bay,Cotati,California,Sonoma County,6097,94928,38.30114740130058,-122.72447813024618,38016.85,2422964.56,164334
c7634784-b9dc-71fb-0755-bb21e19dbe29,1956-10-23,,999-78-3715,S99950644,X22818349X,Mrs.,Susana117,Alejandra902,Zaragoza109,,Sandoval902,M,white,hispanic,F,San Juan  Puerto Rico  PR,533 Cremin Parade,Inglewood,California,Los Angeles County,6037,90303,33.996688015848655,-118.3092575255484,23925.22,1639488.13,6170
82177ff2-52fb-3130-b301-3f45a3042dc6,2020-08-31,,999-61-2357,,,,Alfonso758,Ken316,Funk324,,,,other,hispanic,M,Alameda  California  US,1035 Tillman Annex,Los Angeles,California,Los Angeles County,6037,90044,33.794700759027414,-118.24667091333814,14338.35,335.12,70655
f17c69f1-da35-ee98-7b76-91074c305c4c,2023-09-26,,999-21-5969,,,,Harriett813,Herlinda751,Denesik803,,,,white,hispanic,F,Monterey Park  California  US,762 Kunde Light,Temple City,California,Los Angeles County,6037,91775,34.090234334912196,-118.02969590516129,4407.77,3635.08,121076
0187485c-bf4b-4584-c267-b8d8f8c6431e,1973-07-29,,999-32-5947,S99962491,X17528147X,Mr.,Chuck784,Rocky100,Koepp521,,,M,white,nonhispanic,M,San Francisco  California  US,897 Littel Mall Apt 24,Stockton,California,San Joaquin County,6077,95336,37.98637034644011,-121.14272639353437,161055.03,52587.74,65238
70eb5e9b-381e-2352-e2d1-a6640683ec65,1995-02-10,,999-87-4825,S99997273,X76351430X,Mrs.,Mitchell808,,Leannon79,,Becker968,M,white,nonhispanic,F,Fremont  California  US,885 Cremin Track Suite 11,Palo Alto,California,Santa Clara County,6085,95014,37.41147151779158,-122.15888380098285,202055.38,386050.92,155944
8848a2ab-057c-fe6b-e938-9cadd11b354c,2013-03-10,,999-25-1285,,,,José3,,Trujillo801,,,,white,hispanic,M,La Paz  Baja California  MX,916 Schaden Hollow Unit 32,Claremont,California,Los Angeles County,6037,91750,34.098271321589635,-117.67959360694019,33617.68,9561.63,191705
65b30b84-f455-c7a1-acff-532e57732768,2021-08-15,,999-16-5549,,,,Victoria535,,Metz686,,,,white,nonhispanic,F,Davis  California  US,800 Emmerich Green Suite 13,Berkeley,California,Alameda County,6001,94706,37.856850666178545,-122.26266543916314,932.02,17309.51,1819
ddfb851d-0b81-d55b-af5d-709f89f82135,1961-05-08,,999-96-7984,S99920623,X60236050X,Mr.,Christopher407,,Ritchie586,,,D,white,nonhispanic,M,Rancho Cucamonga  California  US,504 Schulist Flat,Chico,California,Butte County,6007,95973,39.73032904419176,-121.87166390201233,113039.55,603781.82,40674
62826230-8139-a4bf-9854-dd5ed620b5ef,1996-07-08,,999-65-6800,S99965756,X24074301X,Mrs.,Emma804,,Kihn564,,Schaden604,M,white,hispanic,F,Roseville  California  US,949 Schuppe Trace,Lynwood,California,Los Angeles County,6037,90222,33.98622468763805,-118.18953405012655,8670.99,743876.53,4451
4975ae74-57cb-3ef0-7ade-4c8d84c0e4da,2000-03-05,,999-35-4208,S99934811,X4670249X,Mr.,Pedro316,Martín25,Peña909,,,,white,hispanic,M,Carolina  Puerto Rico  PR,386 Hoppe Orchard,Murrieta,California,Riverside County,6065,92584,33.57430251610401,-117.1518756093067,54467.61,26278.26,47271
57050724-9f73-3752-ca70-3921319e8145,1970-04-22,,999-36-2571,S99968584,X88060776X,Mr.,Eldridge510,Conrad619,Greenfelder433,,,D,white,nonhispanic,M,Placentia  California  US,636 Mitchell Parade,Susanville,California,Lassen County,6035,96130,40.580098936697176,-120.2753505795285,171677.05,77200.56,82535
87da551a-65bf-5eff-1b0d-ef6eedbebacf,2024-02-01,,999-65-8330,,,,Dana512,Denver542,Pagac496,,,,white,nonhispanic,M,Livermore  California  US,667 Morar Camp,Glendale,California,Los Angeles County,6037,91011,34.18505871472957,-118.24258768059987,6721.62,902.08,80726
d2e1d790-8caa-6821-3ed5-530dfc1d5da1,1955-02-21,,999-55-4440,S99926509,X77331901X,Mr.,Ozzie259,Lawrence741,Langworth352,MD,,W,white,nonhispanic,M,San Diego  California  US,922 Rosenbaum Crossing,West Covina,California,Los Angeles County,6037,91723,34.02674143872204,-117.93124878879044,401321.95,227483.34,92672
4a098189-447a-ac6a-59e6-ac225aa8f654,2010-10-21,,999-71-4627,,,,Otha286,Colin861,Jaskolski867,,,,white,nonhispanic,M,Los Angeles  California  US,860 Rolfson Ferry Suite 64,Long Beach,California,Los Angeles County,6037,90804,33.752646994750414,-118.25014860059011,54588.27,54302.53,60329
13da8c0c-f4b1-78b9-1ecc-833f5165d53a,2024-05-22,,999-61-8005,,,,Berta524,,Colunga237,,,,white,hispanic,F,Bayamon  Puerto Rico  PR,492 Bailey Park Apt 80,San Juan Capistrano,California,Orange County,6059,92677,33.512487361365295,-117.62056155420953,6005.28,0.00,596510
002665c2-fcfd-ba82-ef03-c75e545fc6ff,1999-07-22,,999-62-2527,S99981155,X70433371X,Mr.,Moises22,Chauncey770,Robel940,,,,white,nonhispanic,M,Placentia  California  US,401 O'Keefe Mill,Carlsbad,California,San Diego County,6073,92056,33.12644366272848,-117.27791200098657,98348.36,0.00,77346
8879fd77-0879-9cd9-ca23-0edaa35e4791,2012-03-23,,999-20-6241,,,,Daniela614,Mónica985,Montalvo564,,,,black,hispanic,F,San Jose  San Jose  CR,1014 Johns Trace,Los Angeles,California,Los Angeles County,6037,90011,34.119049528968105,-118.33654274751825,38015.42,16148.47,55304
6546598b-5cb2-30aa-b7f4-289557021013,1962-05-21,,999-74-6780,S99927351,X22026074X,Ms.,Gabriela205,Mariana775,Marrero674,,,S,asian,hispanic,F,Tegucigalpa  Francisco Morazán  HN,513 Spinka Route Suite 23,Fresno,California,Fresno County,6019,93730,36.72671864205119,-119.8315560715266,261600.33,250617.12,36074
04032ec9-744e-ec1a-31ec-775ed9e02d6f,1995-08-20,,999-22-7370,S99947598,X28789708X,Mr.,Donn979,,Welch179,,,M,asian,nonhispanic,M,Nagoya   Aichi  JP,958 Schoen Street Unit 64,San Jose,California,Santa Clara County,6085,95123,37.24371258907758,-122.00165306610035,57029.43,13431.94,175756
69216716-c6c0-73c6-2f67-f76a04cd896e,2008-10-31,,999-70-1378,S99985274,,,Maricarmen445,Antonia30,Rosario163,,,,asian,hispanic,F,San Salvador  El Salvador  SV,722 Keeling Park Unit 58,Los Angeles,California,Los Angeles County,6037,90038,34.219040355339025,-118.57066645772854,4015.33,968054.00,41879
39aee197-736c-ded4-9dca-105bd10bcdfb,1944-03-20,,999-24-4830,S99964124,X50519787X,Mr.,Filiberto722,Pedro316,Tromp100,,,W,white,nonhispanic,M,Cudahy  California  US,147 Boehm Wynd,Kingsburg,California,Fresno County,6107,93631,36.55802483332831,-119.50478748571304,279985.71,154230.08,113704
7623a648-6b80-57f4-0f8d-985d6df3e575,1964-03-23,2010-07-24,999-69-4905,S99943391,X58401243X,Mr.,Rafael239,Cristobal567,Zepeda235,,,D,white,hispanic,M,Santiago  Santiago Province  CL,617 O'Conner Well Unit 92,Palmdale,California,Los Angeles County,6037,93552,34.44687932659233,-118.51644955735162,129697.10,150716.55,54541
